Customer Name	Product Name	City	Manager	Row ID	Order Priority	Discount	Unit Price	Shipping Cost	Customer ID	Ship Mode	Customer Segment	Product Category	Product Sub-Category	Product Container	Product Base Margin	Region	State or Province	Postal Code	Order Date	Ship Date	Profit	Quantity ordered new	Sales	Order ID	Status
Lauren West	Staples Plastic Wall Frames	Albuquerque	William	20048.0	Critical	0.07	7.96	4.95	2007.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Box	0.41	West	New Mexico	87105.0	2011-08-30 00:00:00	2011-08-31 00:00:00	-19.115199999999998	16.0	121.89	88803.0	
Lauren West	Advantus Push Pins, Aluminum Head	Albuquerque	William	20492.0	Medium	0.06	5.81	3.37	2007.0	Regular Air	Corporate	Office Supplies	Rubber Bands	Wrap Bag	0.54	West	New Mexico	87105.0	2011-09-04 00:00:00	2011-09-05 00:00:00	-47.15	21.0	120.78	88804.0	
Lauren West	"Dana Fluorescent Magnifying Lamp, White, 36"""	Albuquerque	William	24072.0	Low	0.08	50.98	22.24	2007.0	Regular Air	Home Office	Furniture	Office Furnishings	Large Box	0.55	West	New Mexico	87105.0	2012-04-22 00:00:00	2012-04-26 00:00:00	25.68	14.0	682.55	88806.0	
Lauren West	Bush Mission Pointe Library	Albuquerque	William	25805.0	Low	0.1	150.98	66.27	2007.0	Delivery Truck	Home Office	Furniture	Bookcases	Jumbo Box	0.65	West	New Mexico	87105.0	2012-07-21 00:00:00	2012-07-25 00:00:00	-865.88	10.0	1449.61	88808.0	
Lauren West	Global Deluxe Stacking Chair, Gray	Albuquerque	William	25560.0	Critical	0.08	50.98	14.19	2007.0	Delivery Truck	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	0.56	West	New Mexico	87105.0	2012-09-10 00:00:00	2012-09-12 00:00:00	-69.66	1.0	53.51	88809.0	
Lauren West	Tensor Computer Mounted Lamp	Albuquerque	William	25588.0	High	0.01	14.89	13.56	2007.0	Regular Air	Corporate	Furniture	Office Furnishings	Large Box	0.58	West	New Mexico	87105.0	2013-01-08 00:00:00	2013-01-09 00:00:00	-73.9536	4.0	64.94	88810.0	
Lauren West	Global Adaptabilities™ Conference Tables	Albuquerque	William	25589.0	High	0.04	280.98	35.67	2007.0	Delivery Truck	Corporate	Furniture	Tables	Jumbo Box	0.66	West	New Mexico	87105.0	2013-01-08 00:00:00	2013-01-09 00:00:00	146.072	4.0	1099.94	88810.0	
Lauren West	Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl	Albuquerque	William	22941.0	High	0.02	8.69	2.99	2007.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.39	West	New Mexico	87105.0	2013-01-18 00:00:00	2013-01-19 00:00:00	40.31686	8.0	73.04	88811.0	
Lauren West	Bevis Steel Folding Chairs	Albuquerque	William	22910.0	Medium	0.02	95.95	74.35	2007.0	Delivery Truck	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	0.57	West	New Mexico	87105.0	2013-11-24 00:00:00	2013-11-26 00:00:00	707.0292800000002	41.0	4077.22	88813.0	
Lauren West	Xerox 1983	Albuquerque	William	22911.0	Medium	0.08	5.98	5.46	2007.0	Regular Air	Home Office	Office Supplies	Paper	Small Box	0.36	West	New Mexico	87105.0	2013-11-24 00:00:00	2013-11-25 00:00:00	29.94192000000001	26.0	150.8	88813.0	
Claudia Bean	Avery Printable Repositionable Plastic Tabs	Shelby	Chris	18185.0	Not Specified	0.06	8.6	6.19	2009.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.38	Central	Michigan	49455.0	2013-04-18 00:00:00	2013-04-18 00:00:00	-13.777000000000001	1.0	14.68	86880.0	
Gary Grimes	GBC DocuBind TL300 Electric Binding System	Southfield	Chris	18186.0	Not Specified	0.03	896.99	19.99	2010.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.38	Central	Michigan	48034.0	2013-04-18 00:00:00	2013-04-20 00:00:00	1909.1334	3.0	2766.86	86880.0	
Gary Grimes	Storex DuraTech Recycled Plastic Frosted Binders	Southfield	Chris	18187.0	Not Specified	0.08	4.24	5.41	2010.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.35	Central	Michigan	48034.0	2013-04-18 00:00:00	2013-04-20 00:00:00	-57.8795	4.0	17.11	86880.0	
Gary Grimes	Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter	Southfield	Chris	18618.0	Critical	0.04	68.81	60.0	2010.0	Delivery Truck	Corporate	Office Supplies	Appliances	Jumbo Drum	0.41	Central	Michigan	48034.0	2013-10-02 00:00:00	2013-10-03 00:00:00	-521.42	12.0	849.2	86882.0	
Gary Grimes	Xerox 1947	Southfield	Chris	18619.0	Critical	0.08	5.98	5.35	2010.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.4	Central	Michigan	48034.0	2013-10-02 00:00:00	2013-10-04 00:00:00	-71.47	17.0	100.96	86882.0	
Wayne Bean	Staples Battery-Operated Desktop Pencil Sharpener	Southgate	Chris	20006.0	Medium	0.1	10.48	2.89	2011.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	0.6	Central	Michigan	48195.0	2010-06-18 00:00:00	2010-06-19 00:00:00	-8.904	4.0	40.29	86874.0	
Wayne Bean	"Career Cubicle Clock, 8 1/4"", Black"	Southgate	Chris	18992.0	Medium	0.05	20.28	14.39	2011.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Box	0.47	Central	Michigan	48195.0	2011-03-26 00:00:00	2011-03-28 00:00:00	-39.0	6.0	121.83	86876.0	
Wayne Bean	V8162	Southgate	Chris	18993.0	Medium	0.07	65.99	2.79	2011.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.56	Central	Michigan	48195.0	2011-03-26 00:00:00	2011-03-28 00:00:00	290.8281	8.0	421.49	86876.0	
Wayne Bean	DAX Clear Channel Poster Frame	Southgate	Chris	19420.0	Low	0.02	14.58	7.4	2011.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Box	0.48	Central	Michigan	48195.0	2011-07-21 00:00:00	2011-07-21 00:00:00	51.5	6.0	93.09	86877.0	
Wayne Bean	Acco 6 Outlet Guardian Premium Surge Suppressor	Southgate	Chris	20411.0	Medium	0.04	14.56	3.5	2011.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.58	Central	Michigan	48195.0	2013-06-12 00:00:00	2013-06-12 00:00:00	57.756	10.0	148.06	86881.0	
Wayne Bean	Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room	Southgate	Chris	18620.0	Critical	0.04	300.65	24.49	2011.0	Regular Air	Corporate	Office Supplies	Appliances	Large Box	0.52	Central	Michigan	48195.0	2013-10-02 00:00:00	2013-10-04 00:00:00	2848.17	17.0	4906.61	86882.0	
Wayne Bean	Xerox 1950	Southgate	Chris	18621.0	Critical	0.04	5.78	5.37	2011.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.36	Central	Michigan	48195.0	2013-10-02 00:00:00	2013-10-04 00:00:00	-94.82	25.0	142.91	86882.0	
Gretchen Davis	Canon PC-428 Personal Copier	Sterling Heights	Chris	20902.0	Not Specified	0.06	199.99	24.49	2012.0	Regular Air	Corporate	Technology	Copiers and Fax	Large Box	0.46	Central	Michigan	48310.0	2011-01-14 00:00:00	2011-01-16 00:00:00	1111.67024	9.0	1749.16	86875.0	
Gretchen Davis	Lock-Up Easel 'Spel-Binder'	Sterling Heights	Chris	23121.0	Medium	0.07	28.53	1.49	2012.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.38	Central	Michigan	48310.0	2011-08-22 00:00:00	2011-08-23 00:00:00	373.4763	20.0	541.27	86878.0	
Gretchen Davis	"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"	Sterling Heights	Chris	22678.0	Low	0.01	22.23	8.99	2012.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Pack	0.41	Central	Michigan	48310.0	2013-03-31 00:00:00	2013-04-02 00:00:00	78.92219999999999	5.0	114.38	86879.0	
Gretchen Davis	Epson LQ-570e Dot Matrix Printer	Sterling Heights	Chris	20412.0	Medium	0.1	270.97	28.06	2012.0	Delivery Truck	Corporate	Technology	Office Machines	Jumbo Drum	0.56	Central	Michigan	48310.0	2013-06-12 00:00:00	2013-06-14 00:00:00	424.46400000000006	8.0	1961.19	86881.0	
Cathy Simon	80 Minute CD-R Spindle, 100/Pack - Staples	Council Bluffs	Chris	18989.0	High	0.07	39.48	1.99	2014.0	Regular Air	Home Office	Technology	Computer Peripherals	Small Pack	0.54	Central	Iowa	51503.0	2010-03-22 00:00:00	2010-03-24 00:00:00	88.72	4.0	151.27	88367.0	
Cathy Simon	Avery 493	Council Bluffs	Chris	18990.0	High	0.0	4.91	0.5	2014.0	Regular Air	Home Office	Office Supplies	Labels	Small Box	0.36	Central	Iowa	51503.0	2010-03-22 00:00:00	2010-03-24 00:00:00	7.251899999999999	2.0	10.51	88367.0	
Cathy Simon	Xerox 220	Council Bluffs	Chris	21573.0	Critical	0.06	6.48	7.49	2014.0	Regular Air	Home Office	Office Supplies	Paper	Small Box	0.37	Central	Iowa	51503.0	2010-04-04 00:00:00	2010-04-04 00:00:00	-191.49	12.0	74.93	88368.0	
Cathy Simon	T61	Council Bluffs	Chris	20745.0	Critical	0.05	45.99	2.5	2014.0	Regular Air	Home Office	Technology	Telephones and Communication	Small Box	0.56	Central	Iowa	51503.0	2011-03-02 00:00:00	2011-03-03 00:00:00	182.9604	7.0	265.16	88369.0	
Claudia Wall	DAX Copper Panel Document Frame, 5 x 7 Size	Cohoes	Erin	18523.0	High	0.06	12.58	5.16	2015.0	Regular Air	Home Office	Furniture	Office Furnishings	Small Box	0.43	East	New York	12047.0	2011-12-04 00:00:00	2011-12-05 00:00:00	105.76500000000001	15.0	179.8	88370.0	
Claudia Wall	Nu-Dell Leatherette Frames	Cohoes	Erin	18524.0	High	0.05	14.34	5.0	2015.0	Regular Air	Home Office	Furniture	Office Furnishings	Small Pack	0.49	East	New York	12047.0	2011-12-04 00:00:00	2011-12-06 00:00:00	143.6856	14.0	208.24	88370.0	
Danny Schaefer	Wilson Jones Impact Binders	Norristown	Erin	18195.0	Not Specified	0.05	5.18	5.74	2017.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.36	East	Pennsylvania	19401.0	2011-05-13 00:00:00	2011-05-14 00:00:00	-144.6815	17.0	86.62	86935.0	
Danny Schaefer	Accessory20	Norristown	Erin	18196.0	Not Specified	0.06	85.99	3.3	2017.0	Regular Air	Home Office	Technology	Telephones and Communication	Small Pack	0.37	East	Pennsylvania	19401.0	2011-05-13 00:00:00	2011-05-15 00:00:00	229.779	5.0	357.27	86935.0	
Danny Schaefer	"It's Hot Message Books with Stickers, 2 3/4"" x 5"""	Norristown	Erin	19878.0	Low	0.03	7.4	1.71	2017.0	Regular Air	Home Office	Office Supplies	Paper	Wrap Bag	0.4	East	Pennsylvania	19401.0	2011-05-30 00:00:00	2011-06-01 00:00:00	79.92269999999999	15.0	115.83	86936.0	
Danny Schaefer	Belkin 6 Outlet Metallic Surge Strip	Norristown	Erin	18893.0	Critical	0.08	10.89	4.5	2017.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.59	East	Pennsylvania	19401.0	2012-11-10 00:00:00	2012-11-12 00:00:00	7.690000000000005	26.0	269.6	86942.0	
Danny Schaefer	Heavy-Duty E-Z-D® Binders	Norristown	Erin	20134.0	Not Specified	0.06	10.91	2.99	2017.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.38	East	Pennsylvania	19401.0	2013-04-09 00:00:00	2013-04-10 00:00:00	57.11129999999999	8.0	82.77	86944.0	
Tracey Garcia	GBC Recycled Grain Textured Covers	Penn Hills	Erin	21523.0	Medium	0.01	34.54	14.72	2018.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.37	East	Pennsylvania	15235.0	2011-02-19 00:00:00	2011-02-22 00:00:00	-25.4265	1.0	39.24	86934.0	
Tracey Garcia	Eldon® 500 Class™ Desk Accessories	Penn Hills	Erin	21069.0	Low	0.03	12.07	6.2	2018.0	Regular Air	Home Office	Furniture	Office Furnishings	Wrap Bag	0.52	East	Pennsylvania	15235.0	2012-02-10 00:00:00	2012-02-10 00:00:00	27.358499999999996	3.0	39.65	86940.0	
Tracey Garcia	i1000plus	Penn Hills	Erin	21070.0	Low	0.04	125.99	4.2	2018.0	Regular Air	Home Office	Technology	Telephones and Communication	Small Box	0.57	East	Pennsylvania	15235.0	2012-02-10 00:00:00	2012-02-10 00:00:00	751.9344	10.0	1089.76	86940.0	
Tracey Garcia	Heavy-Duty E-Z-D® Binders	Penn Hills	Erin	21800.0	High	0.06	10.91	2.99	2018.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.38	East	Pennsylvania	15235.0	2012-12-01 00:00:00	2012-12-03 00:00:00	-2.35175	1.0	13.96	86943.0	
Tracey Garcia	Laser & Ink Jet Business Envelopes	Penn Hills	Erin	21801.0	High	0.08	10.67	1.39	2018.0	Regular Air	Home Office	Office Supplies	Envelopes	Small Box	0.39	East	Pennsylvania	15235.0	2012-12-01 00:00:00	2012-12-01 00:00:00	183.3606	25.0	265.74	86943.0	
Tracey Garcia	Eldon® 500 Class™ Desk Accessories	Penn Hills	Erin	20135.0	Not Specified	0.01	12.07	6.2	2018.0	Express Air	Home Office	Furniture	Office Furnishings	Wrap Bag	0.52	East	Pennsylvania	15235.0	2013-04-09 00:00:00	2013-04-11 00:00:00	31.24	8.0	101.7	86944.0	
Tracey Garcia	StarTAC Analog	Penn Hills	Erin	21202.0	Medium	0.1	65.99	8.99	2018.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.6	East	Pennsylvania	15235.0	2013-05-03 00:00:00	2013-05-03 00:00:00	34.362	8.0	434.68	86945.0	
Billie Glass	US Robotics 56K V.92 External Faxmodem	Philadelphia	Erin	23956.0	High	0.01	99.99	19.99	2019.0	Regular Air	Home Office	Technology	Computer Peripherals	Small Box	0.52	East	Pennsylvania	19143.0	2012-09-03 00:00:00	2012-09-05 00:00:00	241.15	11.0	1098.45	86941.0	
Billie Glass	Eldon® 500 Class™ Desk Accessories	Philadelphia	Erin	23957.0	High	0.1	12.07	6.2	2019.0	Express Air	Home Office	Furniture	Office Furnishings	Wrap Bag	0.52	East	Pennsylvania	19143.0	2012-09-03 00:00:00	2012-09-05 00:00:00	-28.81	22.0	248.6	86941.0	
Billie Glass	Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum	Philadelphia	Erin	21802.0	High	0.08	130.98	30.0	2019.0	Delivery Truck	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	0.78	East	Pennsylvania	19143.0	2012-12-01 00:00:00	2012-12-03 00:00:00	-285.09	15.0	1823.04	86943.0	
Billie Glass	"Executive Impressions 14"" Contract Wall Clock"	Philadelphia	Erin	21803.0	High	0.05	22.23	3.63	2019.0	Regular Air	Home Office	Furniture	Office Furnishings	Small Pack	0.52	East	Pennsylvania	19143.0	2012-12-01 00:00:00	2012-12-03 00:00:00	307.2639	21.0	445.31	86943.0	
Billie Glass	Sanford Liquid Accent Highlighters	Philadelphia	Erin	21804.0	High	0.08	6.68	1.5	2019.0	Regular Air	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	0.48	East	Pennsylvania	19143.0	2012-12-01 00:00:00	2012-12-03 00:00:00	5.655	5.0	32.1	86943.0	
Billie Glass	Acco D-Ring Binder w/DublLock®	Philadelphia	Erin	22408.0	High	0.02	21.38	2.99	2019.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.36	East	Pennsylvania	19143.0	2013-11-15 00:00:00	2013-11-17 00:00:00	139.7802	9.0	202.58	86947.0	
Erika Jordan	O'Sullivan Living Dimensions 2-Shelf Bookcases	Plum	Erin	25557.0	Critical	0.02	120.98	58.64	2020.0	Delivery Truck	Home Office	Furniture	Bookcases	Jumbo Box	0.75	East	Pennsylvania	15239.0	2010-02-13 00:00:00	2010-02-15 00:00:00	-1330.5	11.0	1370.99	86933.0	
Erika Jordan	Ibico Ibimaster 300 Manual Binding System	Plum	Erin	25414.0	High	0.0	367.99	19.99	2020.0	Regular Air	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	0.4	East	Pennsylvania	15239.0	2011-10-22 00:00:00	2011-10-25 00:00:00	2820.9752999999996	11.0	4088.37	86939.0	
Erika Jordan	Avery 506	Plum	Erin	25415.0	High	0.07	4.13	0.5	2020.0	Regular Air	Home Office	Office Supplies	Labels	Small Box	0.39	East	Pennsylvania	15239.0	2011-10-22 00:00:00	2011-10-25 00:00:00	58.456799999999994	22.0	84.72	86939.0	
Erika Jordan	Bretford CR8500 Series Meeting Room Furniture	Plum	Erin	25416.0	High	0.03	400.98	76.37	2020.0	Delivery Truck	Home Office	Furniture	Tables	Jumbo Box	0.6	East	Pennsylvania	15239.0	2011-10-22 00:00:00	2011-10-24 00:00:00	-1046.57223528	16.0	6381.62	86939.0	
Lindsay Hoffman	Avery 484	Plainview	Chris	25204.0	Low	0.03	2.88	0.5	2021.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.36	Central	Texas	79072.0	2011-06-09 00:00:00	2011-06-14 00:00:00	20.7552	10.0	30.08	86937.0	
Lindsay Hoffman	Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags	Plainview	Chris	24331.0	Low	0.1	7.77	9.23	2021.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.58	Central	Texas	79072.0	2011-06-17 00:00:00	2011-06-24 00:00:00	-137.128	9.0	67.52	86938.0	
Lindsay Hoffman	Array® Memo Cubes	Plainview	Chris	25412.0	High	0.09	5.18	2.04	2021.0	Express Air	Home Office	Office Supplies	Paper	Wrap Bag	0.36	Central	Texas	79072.0	2011-10-22 00:00:00	2011-10-24 00:00:00	2.5391999999999997	4.0	21.45	86939.0	
Lindsay Hoffman	"Bevis Round Bullnose 29"" High Table Top"	Plainview	Chris	25413.0	High	0.0	259.71	66.67	2021.0	Delivery Truck	Home Office	Furniture	Tables	Jumbo Box	0.65	Central	Texas	79072.0	2011-10-22 00:00:00	2011-10-23 00:00:00	-207.89136	3.0	859.22	86939.0	
Lindsay Hoffman	Xerox 1952	Plainview	Chris	25205.0	Low	0.1	4.98	5.49	2021.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.38	Central	Texas	79072.0	2013-06-09 00:00:00	2013-06-13 00:00:00	-25.704	4.0	20.66	86946.0	
Lindsay Hoffman	Carina Mini System Audio Rack, Model AR050B	Plainview	Chris	25262.0	Not Specified	0.07	110.98	35.0	2021.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Large Box	0.82	Central	Texas	79072.0	2013-12-21 00:00:00	2013-12-23 00:00:00	-157.86623999999995	7.0	748.55	86948.0	
Dan George	Global Leather Task Chair, Black	Eastpointe	Chris	20037.0	Low	0.1	89.99	42.0	2023.0	Delivery Truck	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	0.66	Central	Michigan	48021.0	2011-09-20 00:00:00	2011-09-24 00:00:00	-821.87	20.0	1736.1	90762.0	
Dan George	Master Caster Door Stop, Brown	Eastpointe	Chris	20038.0	Low	0.05	5.08	2.03	2023.0	Regular Air	Home Office	Furniture	Office Furnishings	Wrap Bag	0.51	Central	Michigan	48021.0	2011-09-20 00:00:00	2011-09-22 00:00:00	24.87	19.0	94.45	90762.0	
Dan George	Global Stack Chair without Arms, Black	Eastpointe	Chris	25685.0	Critical	0.08	25.98	14.36	2023.0	Delivery Truck	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	0.6	Central	Michigan	48021.0	2012-02-01 00:00:00	2012-02-04 00:00:00	-124.42	6.0	158.99	90763.0	
Dan George	M70	Eastpointe	Chris	20399.0	Not Specified	0.01	125.99	8.99	2023.0	Regular Air	Home Office	Technology	Telephones and Communication	Small Box	0.59	Central	Michigan	48021.0	2012-07-04 00:00:00	2012-07-05 00:00:00	223.254	7.0	756.99	90764.0	
Dan George	Xerox 1894	Eastpointe	Chris	23820.0	Medium	0.09	6.48	6.22	2023.0	Regular Air	Home Office	Office Supplies	Paper	Small Box	0.37	Central	Michigan	48021.0	2013-09-16 00:00:00	2013-09-17 00:00:00	-88.964	21.0	137.0	90765.0	
Benjamin Harrell	Sanford EarthWrite® Recycled Pencils, Medium Soft, #2	Berea	Erin	25736.0	Medium	0.04	2.1	0.7	2025.0	Regular Air	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	0.57	East	Ohio	44017.0	2011-01-20 00:00:00	2011-01-21 00:00:00	1.8088	5.0	11.05	87127.0	
Benjamin Harrell	"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack"	Berea	Erin	22541.0	High	0.01	8.46	3.62	2025.0	Regular Air	Small Business	Technology	Computer Peripherals	Small Pack	0.61	East	Ohio	44017.0	2011-07-23 00:00:00	2011-07-24 00:00:00	-31.43	1.0	9.58	87128.0	
Benjamin Harrell	Xerox 1991	Berea	Erin	22542.0	High	0.06	22.84	8.18	2025.0	Regular Air	Small Business	Office Supplies	Paper	Small Box	0.39	East	Ohio	44017.0	2011-07-23 00:00:00	2011-07-23 00:00:00	-21.13	1.0	25.27	87128.0	
Benjamin Harrell	Bell Sonecor JB700 Caller ID	Berea	Erin	22543.0	High	0.02	7.99	5.03	2025.0	Regular Air	Small Business	Technology	Telephones and Communication	Medium Box	0.6	East	Ohio	44017.0	2011-07-23 00:00:00	2011-07-25 00:00:00	-118.481	11.0	75.18	87128.0	
Benjamin Harrell	Staples 6 Outlet Surge	Berea	Erin	24966.0	Not Specified	0.0	11.97	4.98	2025.0	Regular Air	Small Business	Office Supplies	Appliances	Small Box	0.58	East	Ohio	44017.0	2012-03-08 00:00:00	2012-03-09 00:00:00	-4.75	8.0	101.07	87130.0	
Benjamin Harrell	Xerox 217	Berea	Erin	24967.0	Not Specified	0.07	6.48	8.19	2025.0	Express Air	Small Business	Office Supplies	Paper	Small Box	0.37	East	Ohio	44017.0	2012-03-08 00:00:00	2012-03-09 00:00:00	-116.56	7.0	46.22	87130.0	
Benjamin Harrell	Anderson Hickey Conga Table Tops & Accessories	Berea	Erin	23215.0	High	0.05	15.23	27.75	2025.0	Delivery Truck	Small Business	Furniture	Tables	Jumbo Box	0.76	East	Ohio	44017.0	2013-02-18 00:00:00	2013-02-19 00:00:00	11.650950000000002	13.0	206.59	87131.0	
Keith Pittman	Boston 16801 Nautilus™ Battery Pencil Sharpener	Appleton	Chris	19027.0	High	0.07	22.01	5.53	2026.0	Express Air	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	0.59	Central	Wisconsin	54915.0	2012-02-20 00:00:00	2012-02-21 00:00:00	-26.94	1.0	24.21	87129.0	
Keith Pittman	Xerox 1940	Appleton	Chris	21106.0	Not Specified	0.03	54.96	10.75	2026.0	Regular Air	Small Business	Office Supplies	Paper	Small Box	0.36	Central	Wisconsin	54915.0	2013-12-22 00:00:00	2013-12-25 00:00:00	869.7104999999999	22.0	1260.45	87132.0	
Keith Pittman	Global Push Button Manager's Chair, Indigo	Appleton	Chris	18234.0	High	0.09	60.89	32.41	2026.0	Delivery Truck	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	0.56	Central	Wisconsin	54915.0	2013-12-27 00:00:00	2013-12-29 00:00:00	-76.0872	7.0	409.2	87133.0	
Tracey McCall	Hoover Portapower™ Portable Vacuum	Brookfield	Chris	25737.0	Medium	0.07	4.48	49.0	2027.0	Regular Air	Small Business	Office Supplies	Appliances	Large Box	0.6	Central	Wisconsin	53005.0	2011-01-20 00:00:00	2011-01-22 00:00:00	-1346.0448	6.0	38.75	87127.0	
Michael Howe	Eldon® 400 Class™ Desk Accessories, Black Carbon	Grapevine	Chris	20653.0	Medium	0.1	8.75	8.54	2029.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Pack	0.43	Central	Texas	76051.0	2013-09-18 00:00:00	2013-09-19 00:00:00	-74.28999999999999	14.0	121.29	91061.0	
Lindsay O'Connell	Canon BP1200DH 12-Digit Bubble Jet Printing Calculator	Greenville	Chris	22145.0	Critical	0.04	120.97	7.11	2030.0	Regular Air	Corporate	Technology	Office Machines	Medium Box	0.36	Central	Texas	75401.0	2010-09-17 00:00:00	2010-09-17 00:00:00	1320.5495999999998	16.0	1913.84	91059.0	
Lindsay O'Connell	688	Greenville	Chris	22146.0	Critical	0.0	195.99	4.2	2030.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Box	0.6	Central	Texas	75401.0	2010-09-17 00:00:00	2010-09-19 00:00:00	1585.5030000000002	16.0	2692.12	91059.0	
